seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, volt_in
1484, 370.75031447410583, 370.756450176239, 29.25, 0.0, 0.5240159916989654, 0.0, 37.311325, 13.534, 0.10206796472060295, 0.0
1485, 371.000314950943, 371.0064570903778, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1486, 371.25031208992004, 371.25640177726746, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1487, 371.5002977848053, 371.5062530040741, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1488, 371.75016379356384, 371.7562816143036, 29.25, 0.0, 0.5220159306619465, 0.0, 37.311325, 13.534, 0.09356770531327269, 0.0
1489, 372.0001027584076, 372.0067141056061, 29.5, 0.0, 0.5220159306619465, 0.0, 37.51455, 13.534, 0.09356770531327269, 0.0
1490, 372.25032138824463, 372.25647616386414, 28.75, 0.0, 0.5260160527359844, -0.002000061037018952, 36.904875, 13.534, 0.11056822412793368, -0.002000061037018952
1491, 372.5003077983856, 372.5064673423767, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1492, 372.75031566619873, 372.75646781921387, 29.5, 0.0, 0.5240159916989654, -0.002000061037018952, 37.51455, 13.534, 0.10206796472060295, -0.002000061037018952
1493, 373.00030183792114, 373.0084788799286, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1494, 373.25018286705017, 373.2565031051636, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1495, 373.5003197193146, 373.5064969062805, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1496, 373.7503139972687, 373.75647044181824, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1497, 374.0003197193146, 374.00643706321716, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1498, 374.2503077983856, 374.25639247894287, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1499, 374.50029730796814, 374.5062584877014, 29.0, 0.0, 0.5260160527359844, 0.0, 37.1081, 13.534, 0.11056822412793368, 0.0
1500, 374.75031089782715, 374.7563991546631, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1501, 375.00031089782715, 375.0067319869995, 29.5, 0.0, 0.5220159306619465, 0.0, 37.51455, 13.534, 0.09356770531327269, 0.0
1502, 375.2503447532654, 375.2582035064697, 29.0, 0.0, 0.5240159916989654, 0.0, 37.1081, 13.534, 0.10206796472060295, 0.0
1503, 375.5003180503845, 375.50655698776245, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1504, 375.750319480896, 375.7564790248871, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1505, 376.00031542778015, 376.00727820396423, 29.5, 0.0, 0.5240159916989654, -0.002000061037018952, 37.51455, 13.534, 0.10206796472060295, -0.002000061037018952
1506, 376.2503125667572, 376.25641536712646, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1507, 376.50031042099, 376.5063600540161, 29.0, 0.0, 0.5260160527359844, -0.002000061037018952, 37.1081, 13.534, 0.11056822412793368, -0.002000061037018952
1508, 376.75031447410583, 376.7564833164215, 29.0, 0.0, 0.5240159916989654, 0.0, 37.1081, 13.534, 0.10206796472060295, 0.0
1509, 377.00031542778015, 377.00644397735596, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1510, 377.2503139972687, 377.2564525604248, 29.5, 0.0, 0.5240159916989654, -0.002000061037018952, 37.51455, 13.534, 0.10206796472060295, -0.002000061037018952
1511, 377.50036239624023, 377.5059337615967, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1512, 377.7503535747528, 377.75656628608704, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1513, 378.0003242492676, 378.0066149234772, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1514, 378.2503225803375, 378.2565474510193, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1515, 378.500301361084, 378.5063076019287, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1516, 378.7503128051758, 378.7564091682434, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1517, 379.0003125667572, 379.00637888908386, 28.75, 0.0, 0.5260160527359844, -0.002000061037018952, 36.904875, 13.534, 0.11056822412793368, -0.002000061037018952
1518, 379.25018310546875, 379.2574551105499, 29.25, 0.0, 0.5220159306619465, 0.0, 37.311325, 13.534, 0.09356770531327269, 0.0
1519, 379.50032019615173, 379.5065357685089, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1520, 379.75032019615173, 379.75636625289917, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1521, 380.0003113746643, 380.00648856163025, 28.75, 0.0, 0.5260160527359844, -0.002000061037018952, 36.904875, 13.534, 0.11056822412793368, -0.002000061037018952
1522, 380.25032448768616, 380.25649189949036, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1523, 380.5003254413605, 380.50634956359863, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1524, 380.75031447410583, 380.75643134117126, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1525, 381.0003514289856, 381.0108699798584, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1526, 381.25031995773315, 381.256454706192, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1527, 381.5003249645233, 381.5065062046051, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1528, 381.7503161430359, 381.7564272880554, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1529, 382.0003151893616, 382.0064342021942, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1530, 382.25031876564026, 382.2564158439636, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1531, 382.5003137588501, 382.50637698173523, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1532, 382.7503080368042, 382.75637555122375, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1533, 383.00031042099, 383.0063896179199, 29.5, 0.0, 0.5240159916989654, -0.002000061037018952, 37.51455, 13.534, 0.10206796472060295, -0.002000061037018952
1534, 383.2503218650818, 383.2564423084259, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1535, 383.50031185150146, 383.5064241886139, 29.0, 0.0, 0.5260160527359844, -0.002000061037018952, 37.1081, 13.534, 0.11056822412793368, -0.002000061037018952
1536, 383.75031447410583, 383.7564537525177, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1537, 384.00031542778015, 384.00639367103577, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1538, 384.2503173351288, 384.25726318359375, 29.25, 0.0, 0.5240159916989654, 0.0, 37.311325, 13.534, 0.10206796472060295, 0.0
1539, 384.5003185272217, 384.50643968582153, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1540, 384.75022888183594, 384.75636649131775, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1541, 385.0001528263092, 385.0062966346741, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1542, 385.2503168582916, 385.2564787864685, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1543, 385.50031065940857, 385.5078966617584, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1544, 385.750305891037, 385.75669622421265, 29.75, 0.0, 0.5260160527359844, -0.002000061037018952, 37.717774999999996, 13.534, 0.11056822412793368, -0.002000061037018952
1545, 386.00031089782715, 386.00644040107727, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1546, 386.2503066062927, 386.25639247894287, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1547, 386.5003159046173, 386.5064318180084, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1548, 386.7503123283386, 386.7564232349396, 29.5, 0.0, 0.5240159916989654, -0.002000061037018952, 37.51455, 13.534, 0.10206796472060295, -0.002000061037018952
1549, 387.0003161430359, 387.0064432621002, 29.5, 0.0, 0.5240159916989654, -0.002000061037018952, 37.51455, 13.534, 0.10206796472060295, -0.002000061037018952
1550, 387.25032138824463, 387.2564630508423, 28.75, 0.0, 0.5260160527359844, -0.002000061037018952, 36.904875, 13.534, 0.11056822412793368, -0.002000061037018952
1551, 387.50013422966003, 387.50538444519043, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1552, 387.75030755996704, 387.7565279006958, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1553, 388.0003035068512, 388.0064458847046, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1554, 388.250319480896, 388.2564311027527, 29.25, 0.0, 0.5240159916989654, 0.0, 37.311325, 13.534, 0.10206796472060295, 0.0
1555, 388.50030040740967, 388.50629115104675, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1556, 388.7503216266632, 388.7564904689789, 29.5, 0.0, 0.5240159916989654, -0.002000061037018952, 37.51455, 13.534, 0.10206796472060295, -0.002000061037018952
1557, 389.0003137588501, 389.0064013004303, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1558, 389.2503111362457, 389.25650119781494, 29.0, 0.0, 0.5280161137730034, 0.0, 37.1081, 13.534, 0.11906848353526442, 0.0
1559, 389.500324010849, 389.50652599334717, 29.25, 0.0, 0.5240159916989654, 0.0, 37.311325, 13.534, 0.10206796472060295, 0.0
1560, 389.75031065940857, 389.75648951530457, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1561, 390.0003089904785, 390.00645875930786, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1562, 390.2503170967102, 390.2564363479614, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1563, 390.5003077983856, 390.5063579082489, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1564, 390.7503147125244, 390.75643396377563, 29.75, 0.0, 0.5260160527359844, -0.002000061037018952, 37.717774999999996, 13.534, 0.11056822412793368, -0.002000061037018952
1565, 391.0003123283386, 391.0063931941986, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1566, 391.25031185150146, 391.25567746162415, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1567, 391.5002980232239, 391.50577116012573, 29.5, 0.0, 0.5280161137730034, -0.002000061037018952, 37.51455, 13.534, 0.11906848353526442, -0.002000061037018952
1568, 391.75031065940857, 391.7564835548401, 29.0, 0.0, 0.5280161137730034, -0.002000061037018952, 37.1081, 13.534, 0.11906848353526442, -0.002000061037018952
1569, 392.0003125667572, 392.006450176239, 29.5, 0.0, 0.5280161137730034, 0.0, 37.51455, 13.534, 0.11906848353526442, 0.0
1570, 392.2503182888031, 392.2566246986389, 29.0, 0.0, 0.5260160527359844, 0.0, 37.1081, 13.534, 0.11056822412793368, 0.0
1571, 392.5001173019409, 392.50627732276917, 29.5, 0.0, 0.5280161137730034, -0.002000061037018952, 37.51455, 13.534, 0.11906848353526442, -0.002000061037018952
1572, 392.75031423568726, 392.7567319869995, 29.75, 0.0, 0.5280161137730034, 0.0, 37.717774999999996, 13.534, 0.11906848353526442, 0.0
1573, 393.00031042099, 393.00640869140625, 29.75, 0.0, 0.5280161137730034, 0.0, 37.717774999999996, 13.534, 0.11906848353526442, 0.0
1574, 393.25023221969604, 393.2563920021057, 29.5, 0.0, 0.5280161137730034, -0.002000061037018952, 37.51455, 13.534, 0.11906848353526442, -0.002000061037018952
1575, 393.50032114982605, 393.5063920021057, 29.25, 0.0, 0.5240159916989654, 0.0, 37.311325, 13.534, 0.10206796472060295, 0.0
1576, 393.75031065940857, 393.75904655456543, 29.0, 0.0, 0.5260160527359844, -0.002000061037018952, 37.1081, 13.534, 0.11056822412793368, -0.002000061037018952
1577, 394.00029277801514, 394.00647926330566, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1578, 394.25031089782715, 394.2564013004303, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1579, 394.50031208992004, 394.5064523220062, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1580, 394.75032234191895, 394.75643825531006, 28.75, 0.0, 0.5260160527359844, 0.0, 36.904875, 13.534, 0.11056822412793368, 0.0
1581, 395.00031208992004, 395.00641536712646, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1582, 395.2503094673157, 395.25637769699097, 29.0, 0.0, 0.5260160527359844, 0.0, 37.1081, 13.534, 0.11056822412793368, 0.0
1583, 395.50035524368286, 395.50647234916687, 29.25, 0.0, 0.5220159306619465, 0.0, 37.311325, 13.534, 0.09356770531327269, 0.0
1584, 395.75031542778015, 395.7564857006073, 29.25, 0.0, 0.5280161137730034, 0.0, 37.311325, 13.534, 0.11906848353526442, 0.0
1585, 396.00032138824463, 396.0065221786499, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1586, 396.25032329559326, 396.25646138191223, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1587, 396.5003139972687, 396.5064172744751, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1588, 396.7503206729889, 396.75646138191223, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1589, 397.00031900405884, 397.00646114349365, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1590, 397.2503225803375, 397.2564785480499, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1591, 397.5003125667572, 397.5057954788208, 29.5, 0.0, 0.5220159306619465, 0.0, 37.51455, 13.534, 0.09356770531327269, 0.0
1592, 397.7503170967102, 397.7564446926117, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1593, 398.0003125667572, 398.00646591186523, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1594, 398.2503170967102, 398.2564673423767, 29.75, 0.0, 0.5260160527359844, -0.002000061037018952, 37.717774999999996, 13.534, 0.11056822412793368, -0.002000061037018952
1595, 398.5003080368042, 398.50633573532104, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1596, 398.75031876564026, 398.75641322135925, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1597, 399.00031208992004, 399.00640535354614, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1598, 399.25031304359436, 399.25635504722595, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1599, 399.50032210350037, 399.50665378570557, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1600, 399.7503454685211, 399.7564754486084, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1601, 400.0003082752228, 400.0084445476532, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1602, 400.25031185150146, 400.25654888153076, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1603, 400.5003066062927, 400.5063593387604, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1604, 400.75031661987305, 400.75641560554504, 29.25, 0.0, 0.5260160527359844, -0.002000061037018952, 37.311325, 13.534, 0.11056822412793368, -0.002000061037018952
1605, 401.000319480896, 401.00643944740295, 29.0, 0.0, 0.5260160527359844, 0.0, 37.1081, 13.534, 0.11056822412793368, 0.0
1606, 401.25031328201294, 401.2563555240631, 29.75, 0.0, 0.5240159916989654, -0.002000061037018952, 37.717774999999996, 13.534, 0.10206796472060295, -0.002000061037018952
1607, 401.50031208992004, 401.505921125412, 29.5, 0.0, 0.5220159306619465, -0.002000061037018952, 37.51455, 13.534, 0.09356770531327269, -0.002000061037018952
1608, 401.7502021789551, 401.7563843727112, 29.25, 0.0, 0.5240159916989654, -0.002000061037018952, 37.311325, 13.534, 0.10206796472060295, -0.002000061037018952
1609, 402.00031208992004, 402.0064482688904, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1610, 402.2501208782196, 402.2563030719757, 29.75, 0.0, 0.5240159916989654, 0.0, 37.717774999999996, 13.534, 0.10206796472060295, 0.0
1611, 402.50030159950256, 402.50633478164673, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1612, 402.75031042099, 402.7564334869385, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1613, 403.0003206729889, 403.0064342021942, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1614, 403.2503204345703, 403.256441116333, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1615, 403.5003128051758, 403.5059072971344, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1616, 403.7503263950348, 403.75654220581055, 29.5, 0.0, 0.5220159306619465, 0.0, 37.51455, 13.534, 0.09356770531327269, 0.0
1617, 404.00032210350037, 404.0064992904663, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1618, 404.25032329559326, 404.256502866745, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1619, 404.5003080368042, 404.5063946247101, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1620, 404.7503137588501, 404.75643277168274, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1621, 405.0003173351288, 405.0064425468445, 30.0, 0.0, 0.5260160527359844, 0.0, 37.921, 13.534, 0.11056822412793368, 0.0
1622, 405.2503147125244, 405.25642132759094, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1623, 405.5003077983856, 405.5060884952545, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1624, 405.7503180503845, 405.7565596103668, 29.0, 0.0, 0.5260160527359844, 0.0, 37.1081, 13.534, 0.11056822412793368, 0.0
1625, 406.00031757354736, 406.00646781921387, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1626, 406.25030422210693, 406.2584171295166, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1627, 406.50030159950256, 406.5064651966095, 29.75, 0.0, 0.5280161137730034, 0.0, 37.717774999999996, 13.534, 0.11906848353526442, 0.0
1628, 406.75032019615173, 406.7564799785614, 28.75, 0.0, 0.5260160527359844, 0.0, 36.904875, 13.534, 0.11056822412793368, 0.0
1629, 407.0003206729889, 407.0064880847931, 29.75, 0.0, 0.5260160527359844, -0.002000061037018952, 37.717774999999996, 13.534, 0.11056822412793368, -0.002000061037018952
1630, 407.2503242492676, 407.25645780563354, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1631, 407.5003261566162, 407.50706601142883, 29.75, 0.0, 0.5220159306619465, 0.0, 37.717774999999996, 13.534, 0.09356770531327269, 0.0
1632, 407.7503273487091, 407.7569649219513, 29.0, 0.0, 0.5260160527359844, 0.0, 37.1081, 13.534, 0.11056822412793368, 0.0
1633, 408.00031089782715, 408.0064263343811, 29.75, 0.0, 0.5260160527359844, -0.002000061037018952, 37.717774999999996, 13.534, 0.11056822412793368, -0.002000061037018952
1634, 408.25031781196594, 408.2564253807068, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1635, 408.50031304359436, 408.5065019130707, 29.25, 0.0, 0.5280161137730034, -0.002000061037018952, 37.311325, 13.534, 0.11906848353526442, -0.002000061037018952
1636, 408.75031185150146, 408.75645422935486, 30.0, 0.0, 0.5280161137730034, -0.002000061037018952, 37.921, 13.534, 0.11906848353526442, -0.002000061037018952
1637, 409.00031089782715, 409.00645446777344, 29.75, 0.0, 0.5280161137730034, -0.002000061037018952, 37.717774999999996, 13.534, 0.11906848353526442, -0.002000061037018952
1638, 409.25030970573425, 409.25643157958984, 29.25, 0.0, 0.5280161137730034, 0.0, 37.311325, 13.534, 0.11906848353526442, 0.0
1639, 409.5000870227814, 409.50650119781494, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1640, 409.7503182888031, 409.7564699649811, 29.75, 0.0, 0.5300161748100223, 0.0, 37.717774999999996, 13.534, 0.12756874294259468, 0.0
1641, 410.0003128051758, 410.00639247894287, 29.75, 0.0, 0.5280161137730034, 0.0, 37.717774999999996, 13.534, 0.11906848353526442, 0.0
1642, 410.2503192424774, 410.2564685344696, 29.75, 0.0, 0.5280161137730034, -0.002000061037018952, 37.717774999999996, 13.534, 0.11906848353526442, -0.002000061037018952
1643, 410.50040316581726, 410.50593090057373, 29.5, 0.0, 0.5280161137730034, -0.002000061037018952, 37.51455, 13.534, 0.11906848353526442, -0.002000061037018952
1644, 410.75030422210693, 410.7566919326782, 29.75, 0.0, 0.5260160527359844, -0.002000061037018952, 37.717774999999996, 13.534, 0.11056822412793368, -0.002000061037018952
1645, 411.00031423568726, 411.00644969940186, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1646, 411.2503068447113, 411.2564928531647, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1647, 411.5003070831299, 411.50587224960327, 29.75, 0.0, 0.5260160527359844, -0.002000061037018952, 37.717774999999996, 13.534, 0.11056822412793368, -0.002000061037018952
1648, 411.75032472610474, 411.75650787353516, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1649, 412.0003113746643, 412.0063943862915, 30.0, 0.0, 0.5260160527359844, -0.002000061037018952, 37.921, 13.534, 0.11056822412793368, -0.002000061037018952
1650, 412.25032234191895, 412.25646209716797, 30.0, 0.0, 0.5260160527359844, -0.002000061037018952, 37.921, 13.534, 0.11056822412793368, -0.002000061037018952
1651, 412.5003185272217, 412.50648736953735, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1652, 412.7503159046173, 412.7564516067505, 30.0, 0.0, 0.5280161137730034, 0.0, 37.921, 13.534, 0.11906848353526442, 0.0
1653, 413.0003101825714, 413.0063784122467, 29.5, 0.0, 0.5280161137730034, -0.002000061037018952, 37.51455, 13.534, 0.11906848353526442, -0.002000061037018952
1654, 413.25031542778015, 413.2562208175659, 29.5, 0.0, 0.5280161137730034, 0.0, 37.51455, 13.534, 0.11906848353526442, 0.0
1655, 413.50032329559326, 413.5068202018738, 29.75, 0.0, 0.5240159916989654, 0.0, 37.717774999999996, 13.534, 0.10206796472060295, 0.0
1656, 413.75032329559326, 413.75646138191223, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1657, 414.00031566619873, 414.0064194202423, 29.75, 0.0, 0.5260160527359844, -0.002000061037018952, 37.717774999999996, 13.534, 0.11056822412793368, -0.002000061037018952
1658, 414.25031089782715, 414.25634598731995, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1659, 414.50028586387634, 414.50875520706177, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1660, 414.7503056526184, 414.75644183158875, 29.5, 0.0, 0.5260160527359844, 0.0, 37.51455, 13.534, 0.11056822412793368, 0.0
1661, 415.00031185150146, 415.00639390945435, 29.5, 0.0, 0.5260160527359844, -0.002000061037018952, 37.51455, 13.534, 0.11056822412793368, -0.002000061037018952
1662, 415.25031447410583, 415.25640749931335, 29.75, 0.0, 0.5260160527359844, 0.0, 37.717774999999996, 13.534, 0.11056822412793368, 0.0
1663, 415.5003454685211, 415.50628185272217, 29.5, 0.0, 0.5240159916989654, 0.0, 37.51455, 13.534, 0.10206796472060295, 0.0
1664, 415.7503252029419, 415.7564694881439, 29.25, 0.0, 0.5260160527359844, 0.0, 37.311325, 13.534, 0.11056822412793368, 0.0
1665, 416.0003139972687, 416.0066661834717, 29.75, 0.0, 0.5280161137730034, 0.0, 37.717774999999996, 13.534, 0.11906848353526442, 0.0
